Word,Probability
chuyển_mình,0.00012671059300557527
đa_năng,0.00012671059300557527
mạng_lưới,0.00025342118601115053
chuyển_dịch,0.00025342118601115053
đa,0.00012671059300557527
cột,0.00025342118601115053
bước_ngoặt,0.00012671059300557527
ký_kết,0.0005068423720223011
tạp_chí,0.00012671059300557527
tổ_chức_danh_tiếng,0.00012671059300557527
bình_chọn,0.00012671059300557527
tín_nhiệm,0.00012671059300557527
làm_nên,0.00012671059300557527
chuẩn_mực,0.00012671059300557527
chuyên_nghiệp,0.00012671059300557527
trình_bày,0.00025342118601115053
tuân_thủ,0.0010136847440446021
thông_lệ,0.0006335529650278763
tiệm,0.00012671059300557527
cận,0.00012671059300557527
công_nhận,0.00012671059300557527
tài_chính_quốc_tế,0.00012671059300557527
kháng_chiến,0.00012671059300557527
vận_dụng,0.00025342118601115053
linh_hoạt,0.0007602635580334517
nghiệp_vụ,0.00012671059300557527
ngoại_tệ,0.0003801317790167258
điều_chuyển,0.00012671059300557527
viện_trợ,0.00012671059300557527
chiến_trường,0.00012671059300557527
tái_cơ_cấu,0.0003801317790167258
quyết_liệt,0.0008869741510390269
tổng_thể,0.0005068423720223011
sáng_kiến,0.00012671059300557527
nhận_thức,0.00012671059300557527
mô,0.00012671059300557527
thức,0.00012671059300557527
cam_go,0.00012671059300557527
đòi_hỏi,0.0017739483020780538
tìm_tòi,0.00012671059300557527
học_hỏi,0.00012671059300557527
tồn_tại,0.0010136847440446021
cốt_lõi,0.00025342118601115053
đồng_chí,0.00012671059300557527
trồng,0.0007602635580334517
cây,0.0008869741510390269
phát_động,0.00012671059300557527
cây_xanh,0.00012671059300557527
xanh,0.00012671059300557527
phương_châm,0.00012671059300557527
hài,0.00012671059300557527
hòa,0.00012671059300557527
kèm,0.0006335529650278763
nền_móng,0.00012671059300557527
nhảy_vọt,0.00012671059300557527
mười,0.00025342118601115053
dấu_ấn,0.00012671059300557527
ngoạn_mục,0.00012671059300557527
thiết_lập,0.00012671059300557527
tiến,0.0003801317790167258
xếp,0.00012671059300557527
thành_quả,0.00012671059300557527
tự_hào,0.00012671059300557527
phong_tặng,0.00012671059300557527
đức,0.00012671059300557527
gần_gũi,0.00012671059300557527
thông_cảm,0.00012671059300557527
sẻ,0.00012671059300557527
chia,0.00025342118601115053
ý_thức,0.00025342118601115053
sâu_sắc,0.00025342118601115053
thiết_thực,0.00012671059300557527
an_sinh,0.00012671059300557527
thịnh_vượng,0.00012671059300557527
đồng_bộ,0.0008869741510390269
xem,0.0008869741510390269
chăm_lo,0.00012671059300557527
đời_sống,0.00012671059300557527
hình_thành,0.0006335529650278763
thăng_trầm,0.00025342118601115053
nhân_tố,0.00012671059300557527
gắn_kết,0.00012671059300557527
nhân_văn,0.00012671059300557527
vẻ_vang,0.00012671059300557527
ngày_nay,0.00012671059300557527
sếu,0.00012671059300557527
đầu_đàn,0.00012671059300557527
đường_dẫn_dắt,0.00012671059300557527
thành_phần,0.0007602635580334517
chúc_mừng,0.00012671059300557527
nhân_dịp,0.00012671059300557527
hiện_thực_hóa,0.00012671059300557527
mục_tiêu_đề,0.00025342118601115053
tập_trung_thực_hiện,0.00012671059300557527
đột_phá,0.0006335529650278763
nhân_lực,0.0003801317790167258
hoàn_thiện,0.0010136847440446021
sức_mạnh,0.00012671059300557527
trọng_tâm,0.00025342118601115053
thực_thi,0.0007602635580334517
ngành_nghề,0.00012671059300557527
miễn_giảm,0.00012671059300557527
tiện_ích,0.00025342118601115053
chuyển_giao,0.00025342118601115053
bắt_buộc,0.0010136847440446021
bao_giờ,0.00012671059300557527
trăm,0.0006335529650278763
coi_trọng,0.00025342118601115053
bồi_dưỡng,0.00012671059300557527
đội_ngũ,0.00012671059300557527
vững_mạnh,0.00012671059300557527
cơ_đồ,0.00012671059300557527
tích_lũy,0.00012671059300557527
tay,0.00025342118601115053
vận_hội,0.00012671059300557527
mơ_ước,0.00012671059300557527
biết_bao,0.00012671059300557527
tăng_tốc,0.00025342118601115053
khát_vọng,0.00012671059300557527
đoàn_kết,0.00012671059300557527
đồng_tâm,0.00012671059300557527
hiệp_lực,0.00012671059300557527
tập_thể,0.00012671059300557527
tiếp,0.00012671059300557527
trang,0.0011403953370501775
trở_xuống,0.00012671059300557527
cố_định,0.0003801317790167258
ngắn_hạn,0.00012671059300557527
lưu_động,0.00012671059300557527
lương,0.00012671059300557527
thông_thường,0.0006335529650278763
bây_giờ,0.0006335529650278763
tư_vấn,0.0012671059300557526
đặc_quyền,0.00012671059300557527
vượt_trội,0.00012671059300557527
nhanh_chóng,0.0005068423720223011
công_cụ,0.0006335529650278763
ưu_việt,0.00012671059300557527
vô_cùng,0.0005068423720223011
hấp_dẫn,0.0005068423720223011
tận_hưởng,0.00012671059300557527
hình_tượng,0.00012671059300557527
hạc,0.00012671059300557527
giấy,0.0005068423720223011
sang_trọng,0.00012671059300557527
biểu_tượng,0.00012671059300557527
may_mắn,0.00012671059300557527
trường_tồn,0.00012671059300557527
hứa_hẹn,0.00025342118601115053
tích_hợp,0.00025342118601115053
hoàn,0.0003801317790167258
nhà_hàng,0.00012671059300557527
siêu_thị,0.00012671059300557527
chi_tiêu,0.0003801317790167258
phong_phú,0.00012671059300557527
phòng,0.00025342118601115053
chờ,0.0003801317790167258
sân,0.00012671059300557527
golf,0.00012671059300557527
ẩm_thực,0.00012671059300557527
chấp_nhận,0.0006335529650278763
xứng,0.00012671059300557527
đẳng_cấp,0.00012671059300557527
tấm,0.00012671059300557527
tai_nạn,0.00012671059300557527
bồi_thường,0.0008869741510390269
sự_cố,0.00025342118601115053
hàng_loạt,0.0005068423720223011
thường_xuyên,0.0006335529650278763
thường_niên,0.0006335529650278763
phụ,0.00012671059300557527
hạng,0.00012671059300557527
bạch_kim,0.00012671059300557527
ghi_nợ,0.00012671059300557527
xác_nhận,0.00025342118601115053
thay_thế,0.0005068423720223011
tiên_tiến,0.0005068423720223011
đơn_giản,0.0008869741510390269
bảo_mật,0.0008869741510390269
contactless,0.00012671059300557527
tokenization,0.00012671059300557527
chuẩn,0.00012671059300557527
khuyến_mại,0.00012671059300557527
đối_diện,0.0003801317790167258
biến_chủng,0.00012671059300557527
nguy_hiểm,0.0007602635580334517
thế,0.0005068423720223011
đề,0.00012671059300557527
chặt_chẽ,0.0005068423720223011
tỉ_lệ,0.00025342118601115053
trích_lập,0.0005068423720223011
đô_la,0.00012671059300557527
thị_phần,0.0006335529650278763
cổ_tức,0.0005068423720223011
khép,0.00012671059300557527
cam_kết,0.0005068423720223011
ủng_hộ,0.0006335529650278763
phòng_chống,0.0003801317790167258
dịch_bệnh,0.00025342118601115053
loạt,0.0003801317790167258
tri,0.00012671059300557527
ân,0.00012671059300557527
lực_lượng,0.0003801317790167258
tuyến,0.0007602635580334517
dịch,0.0007602635580334517
y,0.00012671059300557527
bác_sĩ,0.00025342118601115053
tối_thiểu,0.0003801317790167258
chi_trả,0.0003801317790167258
hiện_hành,0.0008869741510390269
phi_tín_dụng,0.00025342118601115053
giữ_chân,0.00012671059300557527
tổ_hợp,0.0005068423720223011
tổng_diện_tích,0.00012671059300557527
ha,0.0006335529650278763
chăn_nuôi,0.0006335529650278763
bò,0.00012671059300557527
thịt,0.00012671059300557527
con,0.0003801317790167258
mát,0.00012671059300557527
công_suất,0.0015205271160669033
xấp_xỉ,0.00025342118601115053
cụm,0.0003801317790167258
trang_trại,0.00012671059300557527
biên_bản,0.00025342118601115053
ghi_nhớ,0.0003801317790167258
kí_kết,0.00012671059300557527
bản,0.0006335529650278763
chứng_kiến,0.0005068423720223011
xúc_tiến,0.0003801317790167258
lễ,0.00012671059300557527
khởi_công,0.0005068423720223011
ủy,0.00012671059300557527
chính_quyền,0.00012671059300557527
nhất_là,0.0006335529650278763
lan_toả,0.00012671059300557527
rộng,0.0010136847440446021
năng_động,0.0005068423720223011
sức_bật,0.00012671059300557527
sâu,0.0012671059300557526
tuần_hoàn,0.00012671059300557527
thân_thiện,0.00025342118601115053
sự_kiện,0.00025342118601115053
tịch,0.00012671059300557527
trọng_điểm,0.0005068423720223011
ít_nhất,0.00025342118601115053
địa,0.0006335529650278763
tin_tưởng,0.0003801317790167258
kinh_nghiệm,0.0005068423720223011
am_hiểu,0.00012671059300557527
bổ_trợ,0.00012671059300557527
khép_kín,0.00025342118601115053
nổi_bật,0.0005068423720223011
tươi,0.00012671059300557527
ngon,0.00012671059300557527
bổ_dưỡng,0.00012671059300557527
bắt_đầu_từ,0.00025342118601115053
tự_nhiên,0.00012671059300557527
đàn,0.00012671059300557527
nuôi,0.00012671059300557527
chế_độ,0.00012671059300557527
chăm_sóc,0.0005068423720223011
sẵn,0.0008869741510390269
nói_riêng,0.00025342118601115053
để_dành,0.00012671059300557527
phương_thức,0.0005068423720223011
đo_lường,0.00012671059300557527
tổng_hợp,0.00025342118601115053
uống,0.00025342118601115053
một_cách,0.0006335529650278763
minh_bạch,0.0003801317790167258
công_bằng,0.00012671059300557527
khách_quan,0.00025342118601115053
lập,0.0008869741510390269
kỉ_lục,0.00012671059300557527
gia_tăng_giá_trị,0.00012671059300557527
nhấn,0.00012671059300557527
bước_tiến,0.00012671059300557527
đô,0.00012671059300557527
vị,0.001393816523061328
góp_mặt,0.00012671059300557527
nhì,0.00012671059300557527
ý_nghĩa,0.0006335529650278763
chắc_chắn,0.0008869741510390269
đúng_đắn,0.00012671059300557527
kiên_định,0.00025342118601115053
theo_đuổi,0.0005068423720223011
xuất_hiện,0.0010136847440446021
nội_tại,0.00025342118601115053
sức_bền,0.00012671059300557527
nhiễu,0.0006335529650278763
động,0.00012671059300557527
cải_tiến,0.00012671059300557527
ngành_hàng,0.00025342118601115053
tương_xứng,0.0005068423720223011
xa,0.0008869741510390269
nhìn_nhận,0.00025342118601115053
khích_lệ,0.00012671059300557527
tự,0.0006335529650278763
chặng,0.00025342118601115053
thế_kỉ,0.00012671059300557527
khá,0.0008869741510390269
non_trẻ,0.0003801317790167258
đem,0.0003801317790167258
thú_vị,0.00012671059300557527
điểm_danh,0.00012671059300557527
chân,0.00025342118601115053
thập_kỉ,0.00012671059300557527
vinh_danh,0.00012671059300557527
lọt,0.0003801317790167258
tiêu_biểu,0.00012671059300557527
cầu,0.0006335529650278763
có_mặt,0.00025342118601115053
bắt_tay,0.00012671059300557527
liên_doanh,0.00025342118601115053
kiềm_chế,0.00012671059300557527
địa_chính_trị,0.00025342118601115053
phức_tạp,0.0008869741510390269
bốn,0.0005068423720223011
hồi,0.0008869741510390269
một_chút,0.00012671059300557527
bớt,0.00012671059300557527
nhiên_liệu,0.0007602635580334517
cắt_giảm,0.0015205271160669033
giá_cả,0.0005068423720223011
hành_chính,0.0015205271160669033
tương_đối,0.0010136847440446021
cuối_cùng,0.0006335529650278763
tỉ_giá,0.00012671059300557527
hối_đoái,0.00025342118601115053
tổng_hòa,0.00012671059300557527
khía_cạnh,0.00025342118601115053
nên_người,0.00012671059300557527
rơi,0.0006335529650278763
hoàn_cảnh,0.00025342118601115053
khắt_khe,0.00012671059300557527
triển_vọng,0.0006335529650278763
sữa_tươi,0.00012671059300557527
kép,0.00025342118601115053
lít,0.00012671059300557527
bột,0.0003801317790167258
sức_khoẻ,0.00012671059300557527
dần,0.0003801317790167258
hạ_nhiệt,0.00012671059300557527
thành_thị,0.00012671059300557527
nông_thôn,0.0006335529650278763
gầy,0.00012671059300557527
tăng_giá,0.0006335529650278763
đảo,0.0006335529650278763
quá_khứ,0.00012671059300557527
chúng_ta,0.0007602635580334517
xu_hướng,0.0010136847440446021
ứng,0.00012671059300557527
đỉnh,0.00012671059300557527
lao,0.00025342118601115053
dốc,0.00025342118601115053
trùng,0.0007602635580334517
khớp,0.0003801317790167258
quanh,0.0003801317790167258
chu_kỳ,0.00025342118601115053
giảm_giá,0.0006335529650278763
tổng_doanh_thu,0.0006335529650278763
kỷ_lục,0.0005068423720223011
cách_ly,0.00012671059300557527
đứt_gãy,0.00012671059300557527
lợi_thế,0.00025342118601115053
trở_lại,0.0007602635580334517
tái,0.00012671059300557527
định_vị,0.00012671059300557527
tái_cấu_trúc,0.00025342118601115053
tối_đa_hóa,0.00012671059300557527
phân_phối,0.0010136847440446021
cân_bằng,0.0007602635580334517
lành_mạnh_hóa,0.00012671059300557527
phủ,0.00012671059300557527
bài_bản,0.00012671059300557527
bám,0.00025342118601115053
sát,0.0005068423720223011
dịch_chuyển,0.00012671059300557527
hiện_đại,0.0003801317790167258
lẻ,0.00012671059300557527
nhận_diện,0.0003801317790167258
tiện_lợi,0.00012671059300557527
mua_sắm,0.0003801317790167258
sôi_nổi,0.00012671059300557527
sữa_chua,0.00012671059300557527
ăn,0.00025342118601115053
phô_mai,0.00012671059300557527
mơ,0.00012671059300557527
đóng,0.0006335529650278763
thu_thập,0.0006335529650278763
phát,0.0011403953370501775
kiến,0.00012671059300557527
chữ_số,0.00012671059300557527
ăn_uống,0.00012671059300557527
trường_học,0.00012671059300557527
hoàn_toàn,0.0010136847440446021
chi_nhánh,0.0005068423720223011
công_ty_con,0.0006335529650278763
lũy,0.0006335529650278763
bất_ổn,0.0007602635580334517
nhịp,0.00025342118601115053
ngoại,0.00025342118601115053
ròng,0.0012671059300557526
tối_ưu_hóa,0.00025342118601115053
số_dư,0.00025342118601115053
tồn_kho,0.0011403953370501775
rút,0.0003801317790167258
ngắn,0.00025342118601115053
quay,0.00012671059300557527
thuần_chủng,0.00012671059300557527
gia_tăng_sản_lượng,0.00012671059300557527
trao,0.00025342118601115053
thực_hành,0.0007602635580334517
tái_tạo,0.0006335529650278763
nguyên,0.0010136847440446021
lâu_dài,0.0003801317790167258
sóng,0.00025342118601115053
hình_ảnh,0.0003801317790167258
qui_mô,0.00012671059300557527
thăng_hạng,0.00012671059300557527
mới_đây,0.0010136847440446021
hương_vị,0.00012671059300557527
kiểu,0.0003801317790167258
dạng,0.0006335529650278763
chủng_loại,0.0005068423720223011
ăn_liền,0.0010136847440446021
gà,0.00012671059300557527
sườn,0.00025342118601115053
heo,0.00025342118601115053
tỏi,0.00012671059300557527
phi_sa,0.00012671059300557527
tế,0.00012671059300557527
hành,0.00012671059300557527
tím,0.00012671059300557527
canh,0.00012671059300557527
tôm,0.0011403953370501775
chua_cay,0.0011403953370501775
thân_thuộc,0.00012671059300557527
đối_tượng,0.0012671059300557526
ly,0.00012671059300557527
bận_rộn,0.0003801317790167258
cuộc_sống,0.00012671059300557527
hằng,0.00025342118601115053
học_sinh,0.00012671059300557527
văn_phòng,0.0003801317790167258
khoa_học,0.0005068423720223011
tung,0.00012671059300557527
tô,0.0005068423720223011
đặc_trưng,0.00012671059300557527
gia_vị,0.0003801317790167258
mè,0.00012671059300557527
thơm_lừng,0.00012671059300557527
thật,0.0006335529650278763
rong,0.00012671059300557527
hạt,0.00012671059300557527
bắp,0.00025342118601115053
xơ,0.00012671059300557527
dinh_dưỡng,0.00012671059300557527
cảm_giác,0.00012671059300557527
cải_tiến_công_ty,0.00012671059300557527
hài_lòng,0.00025342118601115053
công_nhân_viên,0.00012671059300557527
sản,0.00012671059300557527
phẩn,0.00012671059300557527
thương_trường,0.00012671059300557527
đậm,0.00012671059300557527
lạ,0.0005068423720223011
đặc_tính,0.00012671059300557527
kiểm_định,0.00012671059300557527
vệ_sinh,0.00012671059300557527
sụt_giảm,0.0015205271160669033
mỳ,0.00012671059300557527
thống_kê,0.0005068423720223011
vị_trí_thức,0.00012671059300557527
ít,0.0005068423720223011
cầu_tiêu_thụ,0.00012671059300557527
đôi,0.0003801317790167258
lãi_gộp,0.00025342118601115053
tinh,0.00012671059300557527
khởi_sắc,0.0005068423720223011
tỷ_giá,0.0007602635580334517
thuế_đạt,0.0003801317790167258
công_ty_mẹ,0.00025342118601115053
đồng_vốn,0.00012671059300557527
kiểm_toán,0.0003801317790167258
giống,0.001393816523061328
giá_vốn,0.00025342118601115053
chủ_chốt,0.00025342118601115053
hiện_đại_hóa,0.00012671059300557527
quân_sự,0.0010136847440446021
dân_sự,0.00025342118601115053
thế_mạnh,0.00012671059300557527
vũ_khí,0.0003801317790167258
trang_bị,0.00012671059300557527
quân_đội,0.0003801317790167258
tác_chiến,0.00012671059300557527
không_gian,0.0006335529650278763
mô_phỏng,0.00012671059300557527
huấn_luyện,0.00025342118601115053
đào_tạo,0.0005068423720223011
làm_chủ,0.00012671059300557527
trạm,0.00012671059300557527
vô_tuyến,0.00012671059300557527
truyền_dẫn,0.00025342118601115053
lõi,0.00012671059300557527
diện,0.0015205271160669033
router,0.00012671059300557527
đắc_lực,0.00012671059300557527
chế_tạo,0.0003801317790167258
pháp_nhân,0.00012671059300557527
sáng_chế,0.00012671059300557527
hữu_ích,0.00025342118601115053
kiểu_dáng,0.00012671059300557527
quốc_phòng,0.0007602635580334517
lưỡng_dụng,0.0005068423720223011
tiềm_lực,0.00012671059300557527
tự_lực,0.00012671059300557527
tự_cường,0.00012671059300557527
tiếp_theo,0.0003801317790167258
cụ_thể_hóa,0.00012671059300557527
tinh_gọn,0.00012671059300557527
tiền_đề,0.00012671059300557527
nhân_dân,0.0007602635580334517
chính_quy,0.00012671059300557527
tinh_nhuệ,0.00012671059300557527
công_nghiệp_hóa,0.00012671059300557527
độc_lập,0.0005068423720223011
tự_chủ,0.00012671059300557527
sâu_rộng,0.00012671059300557527
thực_chất,0.0003801317790167258
mũi_nhọn,0.00012671059300557527
tức,0.00012671059300557527
cứ,0.00025342118601115053
dương,0.00012671059300557527
tổng_các,0.00012671059300557527
thuế_phí,0.00012671059300557527
phần_lớn,0.0003801317790167258
hoạt_động_sản_xuất,0.0010136847440446021
diễn_biến,0.00025342118601115053
di_động,0.00025342118601115053
trung_bình,0.00025342118601115053
thuê_bao,0.00025342118601115053
đoạt,0.00012671059300557527
truyền_hình,0.00025342118601115053
giáo_dục,0.0003801317790167258
logistics,0.00012671059300557527
thích_thú,0.00012671059300557527
đa_nhiệm,0.00012671059300557527
khí_tài,0.00012671059300557527
hạt_nhân,0.00012671059300557527
làm_chủ_công_nghệ,0.00012671059300557527
tiêu_chí,0.00012671059300557527
khủng_hoảng,0.0005068423720223011
giảm_thiểu,0.00012671059300557527
lúc,0.0012671059300557526
mạnh_tay,0.00012671059300557527
liên_bang,0.00012671059300557527
trở_thành_tài_sản,0.00012671059300557527
trú_ẩn,0.00012671059300557527
bất_chấp,0.00012671059300557527
dự_trữ,0.0003801317790167258
thích_ứng,0.0005068423720223011
biến,0.00025342118601115053
nguy,0.00012671059300557527
cơ,0.00012671059300557527
mục,0.0003801317790167258
cáp,0.00012671059300557527
ngầm,0.0003801317790167258
tòa,0.0005068423720223011
đòn_bẩy,0.00012671059300557527
hot,0.00012671059300557527
suy_giảm,0.001393816523061328
nhàn_rỗi,0.00012671059300557527
dao_động,0.00012671059300557527
kết_quả_báo_cáo,0.00012671059300557527
thuế_ước,0.00012671059300557527
đà,0.0003801317790167258
ngưỡng,0.00025342118601115053
tinh_vi,0.00012671059300557527
lường,0.00025342118601115053
từ_chối,0.00012671059300557527
thiệt_hại,0.00025342118601115053
đồng_nghĩa,0.00025342118601115053
lỗ_hổng,0.00025342118601115053
càng,0.0012671059300557526
nghẽn,0.00012671059300557527
uplink,0.00012671059300557527
đắt_đỏ,0.00012671059300557527
xa_lạ,0.00012671059300557527
điển_hình_như,0.00012671059300557527
đồng_loạt,0.00025342118601115053
hứng_chịu,0.00025342118601115053
không_thể,0.0015205271160669033
truy_cập,0.0005068423720223011
website,0.0005068423720223011
tê_liệt,0.00012671059300557527
đe_dọa,0.00012671059300557527
tin_tặc,0.0003801317790167258
phạm_vi,0.00025342118601115053
nhắm,0.00012671059300557527
chủ_đích,0.00012671059300557527
cảnh_báo,0.0003801317790167258
thông_suốt,0.00012671059300557527
tiếp_nhận,0.0005068423720223011
phát_hiện,0.0006335529650278763
chặn,0.00025342118601115053
lọc,0.00012671059300557527
tiến_hành,0.0008869741510390269
chính_xác,0.0005068423720223011
bất_thường,0.0006335529650278763
xảy,0.0006335529650278763
đắt,0.00012671059300557527
ngăn_chặn,0.00012671059300557527
băng_thông,0.00012671059300557527
cực,0.00012671059300557527
vài,0.0003801317790167258
ưu_điểm,0.00012671059300557527
thực_tiễn,0.0005068423720223011
tri_thức,0.00012671059300557527
nâng_cấp,0.0005068423720223011
portal,0.00012671059300557527
luồng,0.00025342118601115053
lưu_lượng,0.00012671059300557527
độc_hại,0.00025342118601115053
protocol,0.00012671059300557527
attack,0.00012671059300557527
kể_cả,0.0005068423720223011
multi,0.00012671059300557527
vector,0.00012671059300557527
phút,0.00012671059300557527
lập_tức,0.00025342118601115053
tấn_công_bằng,0.00012671059300557527
traffic,0.00012671059300557527
sạch,0.00012671059300557527
tấn_công_diễn,0.00012671059300557527
tự_động,0.00025342118601115053
danh_tiếng,0.00012671059300557527
súng,0.0006335529650278763
vọt,0.00025342118601115053
rưỡi,0.00012671059300557527
dự_toán,0.0006335529650278763
túy,0.00012671059300557527
telco,0.00012671059300557527
techco,0.00012671059300557527
bậc,0.00012671059300557527
kiến_tạo,0.00012671059300557527
bạn,0.0005068423720223011
trẻ,0.00012671059300557527
bản_thân,0.0005068423720223011
thử_thách,0.00012671059300557527
nhân_sự,0.0005068423720223011
chức_vụ,0.0006335529650278763
như_vậy,0.0003801317790167258
đám,0.0003801317790167258
mây,0.0003801317790167258
chủ_nhiệm,0.00012671059300557527
điện_toán,0.00012671059300557527
đề_cử,0.00012671059300557527
rời,0.0005068423720223011
trở,0.00025342118601115053
giấc,0.00012671059300557527
diễn_đàn,0.0005068423720223011
kỹ,0.00025342118601115053
câu_chuyện,0.00025342118601115053
trường,0.00012671059300557527
thời,0.00025342118601115053
sơ_khai,0.00012671059300557527
diễn,0.0008869741510390269
chàng,0.00012671059300557527
trai_trẻ,0.00012671059300557527
suy_nghĩ,0.00012671059300557527
tôi,0.0007602635580334517
đấy,0.00025342118601115053
lớn_lao,0.00012671059300557527
bố_mẹ,0.00012671059300557527
anh_em,0.00012671059300557527
trần_tình,0.00012671059300557527
xứ,0.00012671059300557527
tham_dự,0.0003801317790167258
hội_nghị,0.0003801317790167258
tôn_vinh,0.00012671059300557527
để_ý,0.00012671059300557527
bản_đồ,0.00025342118601115053
ánh_sáng,0.00025342118601115053
nghĩ,0.0006335529650278763
